customer_id,month,active_users,sessions,feature_adoption_score,api_calls
154,2025-06-01,1,44,0.56,318
154,2025-07-01,1,40,0.9,100
154,2025-08-01,1,30,0.63,189
154,2025-09-01,1,30,0.72,167
154,2025-10-01,1,49,0.46,192
154,2025-11-01,1,14,0.73,89
154,2025-12-01,1,30,0.8,213
154,2026-01-01,1,17,0.6,50
154,2026-02-01,1,38,0.89,230
154,2026-03-01,1,12,0.53,72
154,2026-04-01,1,10,0.94,50
154,2026-05-01,1,46,0.5,359
154,2026-06-01,1,28,0.91,126
154,2026-07-01,1,34,0.38,165
155,2024-10-01,3,75,0.64,379
155,2024-11-01,1,48,0.7,99
155,2024-12-01,3,69,0.58,499
155,2025-01-01,3,56,0.77,428
155,2025-02-01,1,45,0.78,347
155,2025-03-01,2,76,0.53,327
155,2025-04-01,4,58,0.32,146
155,2025-05-01,1,66,0.51,371
155,2025-06-01,3,67,0.62,534
155,2025-07-01,3,56,0.48,433
155,2025-08-01,1,53,0.68,272
155,2025-09-01,4,45,0.32,311
155,2025-10-01,3,75,0.75,219
155,2025-11-01,4,77,0.73,573
155,2025-12-01,4,70,0.46,269
155,2026-01-01,2,51,0.69,232
155,2026-02-01,2,47,0.58,292
155,2026-03-01,2,62,0.5,281
155,2026-04-01,2,77,0.72,265
155,2026-05-01,3,65,0.67,243
155,2026-06-01,1,52,0.33,320
155,2026-07-01,2,64,0.33,457
156,2024-08-01,2,47,0.45,367
156,2024-09-01,2,45,0.52,340
156,2024-10-01,1,23,0.18,119
156,2024-11-01,2,10,0.49,67
156,2024-12-01,2,35,0.58,102
156,2025-01-01,2,16,0.77,67
156,2025-02-01,2,47,0.53,129
156,2025-03-01,1,42,0.56,233
156,2025-04-01,1,44,0.57,223
156,2025-05-01,2,35,0.48,142
156,2025-06-01,1,24,0.89,66
156,2025-07-01,1,30,0.37,149
156,2025-08-01,1,27,0.66,207
156,2025-09-01,2,43,0.93,215
156,2025-10-01,1,41,0.61,320
156,2025-11-01,1,43,0.64,96
156,2025-12-01,1,49,0.79,331
156,2026-01-01,2,29,0.57,91
156,2026-02-01,1,11,0.54,32
156,2026-03-01,1,45,0.57,252
156,2026-04-01,1,39,0.4,146
156,2026-05-01,1,38,0.56,94
156,2026-06-01,2,34,0.64,269
156,2026-07-01,1,31,0.6,146
157,2024-08-01,72,328,0.32,2488
157,2024-09-01,46,321,0.53,1133
157,2024-10-01,64,314,0.5,1524
157,2024-11-01,27,314,0.37,2286
157,2024-12-01,71,299,0.71,1421
157,2025-01-01,35,302,0.42,1373
157,2025-02-01,55,326,0.64,2557
157,2025-03-01,55,328,0.65,1008
157,2025-04-01,70,321,0.62,1651
157,2025-05-01,38,308,0.73,1219
157,2025-06-01,53,308,0.59,1272
157,2025-07-01,68,308,0.52,768
157,2025-08-01,78,297,0.37,1712
157,2025-09-01,35,315,0.84,1204
157,2025-10-01,59,323,0.71,1223
157,2025-11-01,28,293,0.47,1985
157,2025-12-01,66,313,0.77,2281
157,2026-01-01,30,305,0.71,915
157,2026-02-01,69,298,0.51,1186
157,2026-03-01,61,294,0.85,1833
157,2026-04-01,60,329,0.65,2616
157,2026-05-01,50,293,0.82,1610
157,2026-06-01,66,301,0.53,2168
157,2026-07-01,68,327,0.62,1493
158,2025-08-01,89,306,0.51,2373
158,2025-09-01,235,326,0.52,1279
158,2025-10-01,243,310,0.46,1171
158,2025-11-01,191,308,0.83,1558
158,2025-12-01,215,316,0.68,669
158,2026-01-01,262,320,0.58,729
158,2026-02-01,182,298,0.56,1568
158,2026-03-01,254,302,0.86,2135
158,2026-04-01,123,327,0.78,1095
158,2026-05-01,249,317,0.62,1413
158,2026-06-01,248,296,0.57,609
158,2026-07-01,146,326,0.54,2171
159,2026-03-01,2,46,0.65,162
159,2026-04-01,1,15,0.45,91
159,2026-05-01,3,45,0.52,146
159,2026-06-01,3,18,0.57,58
159,2026-07-01,4,40,0.72,259
160,2025-10-01,25,138,0.63,767
160,2025-11-01,18,137,0.58,1037
160,2025-12-01,25,145,0.6,295
160,2026-01-01,20,135,0.71,1001
160,2026-02-01,16,124,0.76,289
160,2026-03-01,18,121,0.45,644
160,2026-04-01,12,124,0.39,961
160,2026-05-01,21,136,0.39,895
160,2026-06-01,16,110,0.35,568
160,2026-07-01,10,131,0.58,962
161,2025-08-01,2,28,0.59,116
161,2025-09-01,4,19,0.63,102
161,2025-10-01,3,46,0.63,167
161,2025-11-01,3,35,0.4,220
161,2025-12-01,4,26,0.92,73
161,2026-01-01,2,19,0.4,118
161,2026-02-01,2,32,0.73,78
161,2026-03-01,1,16,0.46,106
161,2026-04-01,3,28,0.69,156
161,2026-05-01,2,22,0.61,140
161,2026-06-01,1,26,0.4,184
161,2026-07-01,2,33,0.52,209
162,2024-09-01,20,111,0.63,761
162,2024-10-01,7,121,0.57,782
162,2024-11-01,8,134,0.57,564
162,2024-12-01,15,128,0.59,669
162,2025-01-01,8,125,0.34,955
162,2025-02-01,20,134,0.67,298
162,2025-03-01,20,123,0.32,946
162,2025-04-01,8,110,0.76,877
162,2025-05-01,16,119,0.36,563
162,2025-06-01,15,142,0.4,594
162,2025-07-01,15,114,0.65,813
162,2025-08-01,17,122,0.54,600
162,2025-09-01,9,126,0.67,425
162,2025-10-01,7,117,0.51,694
162,2025-11-01,19,115,0.58,240
162,2025-12-01,16,131,0.76,514
162,2026-01-01,10,138,0.6,313
162,2026-02-01,19,149,0.33,1171
162,2026-03-01,10,128,0.47,984
162,2026-04-01,15,111,0.65,536
162,2026-05-01,12,114,0.51,231
162,2026-06-01,18,124,0.51,370
162,2026-07-01,11,140,0.3,583
163,2024-08-01,5,61,0.57,202
163,2024-09-01,14,59,0.6,271
163,2024-10-01,12,44,0.77,265
163,2024-11-01,11,40,0.75,178
163,2024-12-01,5,71,0.8,543
163,2025-01-01,11,78,0.66,519
163,2025-02-01,12,50,0.32,135
163,2025-03-01,7,61,0.62,179
163,2025-04-01,12,47,0.67,281
163,2025-05-01,5,43,0.61,92
163,2025-06-01,10,77,0.89,259
163,2025-07-01,5,60,0.61,406
163,2025-08-01,10,48,0.68,352
163,2025-09-01,12,60,0.58,407
163,2025-10-01,6,44,0.53,313
163,2025-11-01,12,46,0.59,328
163,2025-12-01,13,50,0.88,184
163,2026-01-01,6,50,0.61,267
163,2026-02-01,14,61,0.84,246
163,2026-03-01,11,64,0.79,203
163,2026-04-01,12,57,0.56,293
163,2026-05-01,9,55,0.47,385
163,2026-06-01,6,74,0.72,561
163,2026-07-01,5,57,0.82,289
164,2025-07-01,2,28,0.35,95
164,2025-08-01,1,22,0.53,124
164,2025-09-01,1,42,0.76,208
164,2025-10-01,1,27,0.62,149
164,2025-11-01,3,32,0.3,158
164,2025-12-01,2,13,0.22,91
164,2026-01-01,1,20,0.48,92
164,2026-02-01,1,17,0.7,88
164,2026-03-01,2,19,0.39,107
164,2026-04-01,2,23,0.6,103
164,2026-05-01,3,44,0.56,300
164,2026-06-01,3,44,0.55,143
164,2026-07-01,3,41,0.74,95
165,2024-12-01,4,45,0.83,173
165,2025-01-01,5,50,0.77,304
165,2025-02-01,8,74,0.65,231
165,2025-03-01,8,64,0.35,457
165,2025-04-01,7,44,0.77,171
165,2025-05-01,5,44,0.63,181
165,2025-06-01,3,69,0.64,410
165,2025-07-01,3,49,0.43,212
165,2025-08-01,3,58,0.77,203
165,2025-09-01,6,48,0.44,182
165,2025-10-01,7,69,0.36,469
165,2025-11-01,7,66,0.67,201
165,2025-12-01,5,46,0.63,162
165,2026-01-01,6,45,0.67,337
165,2026-02-01,6,56,0.55,430
165,2026-03-01,8,62,0.58,375
165,2026-04-01,3,64,0.67,279
165,2026-05-01,8,78,0.55,588
165,2026-06-01,8,68,0.68,422
165,2026-07-01,6,70,0.58,170
166,2024-08-01,40,112,0.43,539
166,2024-09-01,51,115,0.63,567
166,2024-10-01,21,110,0.84,747
166,2024-11-01,32,137,0.51,792
166,2024-12-01,24,129,0.52,987
166,2025-01-01,51,148,0.55,331
166,2025-02-01,54,110,0.68,714
166,2025-03-01,49,141,0.51,960
166,2025-04-01,40,119,0.37,503
166,2025-05-01,53,126,0.53,319
166,2025-06-01,52,147,0.62,489
166,2025-07-01,34,130,0.54,435
166,2025-08-01,36,141,0.81,293
166,2025-09-01,32,128,0.56,356
166,2025-10-01,23,136,0.57,685
166,2025-11-01,40,132,0.42,636
166,2025-12-01,45,112,0.91,864
166,2026-01-01,23,121,0.5,483
166,2026-02-01,44,112,0.62,231
166,2026-03-01,32,113,0.68,819
166,2026-04-01,36,115,0.86,246
166,2026-05-01,43,142,0.42,681
166,2026-06-01,22,142,0.88,1030
166,2026-07-01,61,141,0.33,1085
167,2024-09-01,38,145,0.82,320
167,2024-10-01,30,115,0.41,852
167,2024-11-01,35,123,0.49,485
167,2024-12-01,28,115,0.74,341
167,2025-01-01,19,111,0.42,745
167,2025-02-01,38,115,0.81,379
167,2025-03-01,13,123,0.55,501
167,2025-04-01,33,131,0.9,900
167,2025-05-01,29,125,0.43,874
167,2025-06-01,17,124,0.33,811
167,2025-07-01,30,113,0.48,791
167,2025-08-01,26,141,0.43,578
167,2025-09-01,14,123,0.59,309
167,2025-10-01,29,124,0.38,404
167,2025-11-01,31,121,0.61,677
167,2025-12-01,30,125,0.7,273
167,2026-01-01,18,128,0.75,549
167,2026-02-01,39,133,0.89,338
167,2026-03-01,37,139,0.77,973
167,2026-04-01,29,113,0.73,312
167,2026-05-01,28,115,0.73,438
167,2026-06-01,19,127,0.71,550
167,2026-07-01,33,139,0.36,377
168,2025-04-01,22,137,0.54,390
168,2025-05-01,13,129,0.72,485
168,2025-06-01,14,126,0.52,575
168,2025-07-01,20,140,0.46,694
168,2025-08-01,23,137,0.58,622
168,2025-09-01,37,117,0.54,792
168,2025-10-01,15,110,0.35,634
168,2025-11-01,13,112,0.29,589
168,2025-12-01,13,144,0.28,721
168,2026-01-01,17,118,0.41,783
168,2026-02-01,21,130,0.55,530
168,2026-03-01,27,147,0.68,1089
168,2026-04-01,36,116,0.65,628
168,2026-05-01,22,134,0.55,487
168,2026-06-01,28,128,0.68,592
168,2026-07-01,28,124,0.5,721
169,2025-07-01,2,39,0.44,255
169,2025-08-01,2,25,0.44,140
169,2025-09-01,3,44,0.45,106
169,2025-10-01,3,29,0.41,67
169,2025-11-01,2,29,0.69,134
169,2025-12-01,1,31,0.59,103
169,2026-01-01,1,27,0.74,55
169,2026-02-01,1,18,0.43,82
169,2026-03-01,1,41,0.7,260
169,2026-04-01,1,23,0.55,60
169,2026-05-01,1,40,0.63,94
169,2026-06-01,3,36,0.67,170
169,2026-07-01,3,36,0.8,202
170,2024-10-01,1,40,0.51,107
170,2024-11-01,1,23,0.32,160
170,2024-12-01,1,10,0.65,29
170,2025-01-01,1,35,0.68,107
170,2025-02-01,1,40,0.87,272
170,2025-03-01,1,10,0.61,46
170,2025-04-01,1,18,0.56,36
170,2025-05-01,1,24,0.75,163
170,2025-06-01,1,32,0.62,177
170,2025-07-01,1,27,0.63,85
170,2025-08-01,1,12,0.52,94
170,2025-09-01,1,35,0.84,191
170,2025-10-01,1,19,0.72,89
170,2025-11-01,1,44,0.58,148
170,2025-12-01,1,11,0.69,67
170,2026-01-01,1,10,0.81,22
170,2026-02-01,1,45,0.37,357
170,2026-03-01,1,31,0.74,85
170,2026-04-01,1,35,0.67,100
170,2026-05-01,1,17,0.31,76
170,2026-06-01,1,45,0.57,330
170,2026-07-01,1,29,0.95,195
171,2024-11-01,1,77,0.57,295
171,2024-12-01,3,46,0.47,256
171,2025-01-01,3,51,0.44,390
171,2025-02-01,3,45,0.73,188
171,2025-03-01,3,72,0.45,337
171,2025-04-01,3,59,0.82,164
171,2025-05-01,3,64,0.57,255
171,2025-06-01,1,76,0.74,205
171,2025-07-01,2,44,0.48,307
171,2025-08-01,2,46,0.18,96
171,2025-09-01,3,68,0.46,349
171,2025-10-01,3,79,0.46,330
171,2025-11-01,2,67,0.57,386
171,2025-12-01,2,48,0.58,364
171,2026-01-01,2,62,0.75,273
171,2026-02-01,1,42,0.66,291
171,2026-03-01,2,52,0.62,348
171,2026-04-01,3,52,0.6,292
171,2026-05-01,2,67,0.61,491
171,2026-06-01,2,73,0.49,321
171,2026-07-01,2,59,0.58,265
172,2025-05-01,2,49,0.65,381
172,2025-06-01,1,72,0.88,574
172,2025-07-01,2,54,0.54,284
172,2025-08-01,1,71,0.6,356
172,2025-09-01,1,62,0.7,346
172,2025-10-01,2,77,0.42,328
172,2025-11-01,1,46,0.54,287
172,2025-12-01,3,75,0.81,470
172,2026-01-01,3,57,0.61,151
172,2026-02-01,4,54,0.64,221
172,2026-03-01,3,43,0.54,227
172,2026-04-01,3,63,0.59,296
172,2026-05-01,3,64,0.81,490
172,2026-06-01,4,45,0.86,317
172,2026-07-01,3,53,0.68,272
173,2024-11-01,9,76,0.58,538
173,2024-12-01,4,58,0.62,145
173,2025-01-01,9,45,0.46,293
173,2025-02-01,6,70,0.6,176
173,2025-03-01,3,78,0.61,299
173,2025-04-01,4,74,0.69,259
173,2025-05-01,6,46,0.61,159
173,2025-06-01,3,53,0.86,355
173,2025-07-01,7,63,0.59,307
173,2025-08-01,9,44,0.63,298
173,2025-09-01,4,57,0.44,429
173,2025-10-01,5,79,0.73,183
173,2025-11-01,6,66,0.51,198
173,2025-12-01,4,42,0.78,295
173,2026-01-01,5,67,0.57,502
173,2026-02-01,5,70,0.59,484
173,2026-03-01,4,64,0.28,288
173,2026-04-01,5,57,0.57,140
173,2026-05-01,8,50,0.76,350
173,2026-06-01,10,40,0.71,277
173,2026-07-01,3,63,0.68,382
174,2024-11-01,1,19,0.25,95
174,2024-12-01,1,25,0.64,192
174,2025-01-01,1,19,0.73,130
174,2025-02-01,1,40,0.78,267
174,2025-03-01,1,35,0.68,216
174,2025-04-01,1,26,0.54,193
174,2025-05-01,1,43,0.52,165
174,2025-06-01,1,26,0.5,190
174,2025-07-01,1,40,0.57,145
174,2025-08-01,1,38,0.65,98
174,2025-09-01,1,35,0.53,189
174,2025-10-01,1,21,0.37,166
174,2025-11-01,1,19,0.97,54
174,2025-12-01,1,43,0.5,152
174,2026-01-01,1,43,0.62,116
174,2026-02-01,1,23,0.38,135
174,2026-03-01,1,11,0.49,38
174,2026-04-01,1,13,0.72,30
174,2026-05-01,1,27,0.72,85
174,2026-06-01,1,36,0.46,138
174,2026-07-01,1,30,0.7,204
175,2024-08-01,1,22,0.8,82
175,2024-09-01,1,36,0.74,199
175,2024-10-01,1,47,0.54,95
175,2024-11-01,1,48,0.66,128
175,2024-12-01,1,13,0.83,71
175,2025-01-01,1,18,0.54,123
175,2025-02-01,1,15,0.48,103
175,2025-03-01,1,17,0.6,98
175,2025-04-01,1,26,0.81,202
175,2025-05-01,1,43,0.61,340
175,2025-06-01,1,19,0.4,72
175,2025-07-01,1,29,0.52,181
175,2025-08-01,1,46,0.63,210
175,2025-09-01,1,18,0.75,36
175,2025-10-01,1,23,0.41,150
175,2025-11-01,1,20,0.93,55
175,2025-12-01,1,13,0.45,78
175,2026-01-01,1,38,0.46,102
175,2026-02-01,1,28,0.75,218
175,2026-03-01,1,32,0.76,101
175,2026-04-01,1,17,0.5,112
175,2026-05-01,1,45,0.43,206
175,2026-06-01,1,36,0.69,134
175,2026-07-01,1,35,0.68,121
176,2024-09-01,5,61,0.81,404
176,2024-10-01,9,49,0.57,127
176,2024-11-01,10,46,0.53,118
176,2024-12-01,10,49,0.7,358
176,2025-01-01,9,54,0.8,117
176,2025-02-01,7,45,0.38,352
176,2025-03-01,8,70,0.69,518
176,2025-04-01,5,57,0.61,295
176,2025-05-01,12,67,0.72,466
176,2025-06-01,12,41,0.39,312
176,2025-07-01,14,71,0.8,451
176,2025-08-01,10,60,0.67,475
176,2025-09-01,9,42,0.52,144
176,2025-10-01,13,40,0.59,145
176,2025-11-01,13,73,0.37,220
176,2025-12-01,5,46,0.59,326
176,2026-01-01,7,72,0.68,315
176,2026-02-01,8,60,0.33,279
176,2026-03-01,9,64,0.41,153
176,2026-04-01,10,43,0.45,297
176,2026-05-01,5,50,0.85,326
176,2026-06-01,11,51,0.5,171
176,2026-07-01,8,69,0.67,503
177,2024-08-01,43,127,0.71,920
177,2024-09-01,21,121,0.73,472
177,2024-10-01,17,113,0.77,725
177,2024-11-01,15,123,0.36,755
177,2024-12-01,38,126,0.57,770
177,2025-01-01,26,122,0.68,548
177,2025-02-01,40,140,0.51,1049
177,2025-03-01,18,121,0.68,913
177,2025-04-01,19,148,0.54,383
177,2025-05-01,30,123,0.73,870
177,2025-06-01,17,114,0.68,710
177,2025-07-01,41,140,0.45,740
177,2025-08-01,30,133,0.51,602
177,2025-09-01,22,133,0.54,521
177,2025-10-01,33,134,0.63,395
177,2025-11-01,27,111,0.59,405
177,2025-12-01,17,117,0.73,636
177,2026-01-01,27,130,0.56,286
177,2026-02-01,19,120,0.59,931
177,2026-03-01,26,122,0.6,295
177,2026-04-01,33,137,0.64,339
177,2026-05-01,35,114,0.82,306
177,2026-06-01,24,110,0.62,804
177,2026-07-01,40,127,0.48,455
178,2024-08-01,1,11,0.5,48
178,2024-09-01,2,27,0.51,136
178,2024-10-01,2,23,0.74,123
178,2024-11-01,2,20,0.74,130
178,2024-12-01,1,32,0.5,183
178,2025-01-01,3,48,0.86,123
178,2025-02-01,3,45,0.55,273
178,2025-03-01,1,19,0.46,112
178,2025-04-01,2,19,0.42,96
178,2025-05-01,2,20,0.39,64
178,2025-06-01,2,44,0.65,333
178,2025-07-01,2,27,0.79,157
178,2025-08-01,2,15,0.29,67
178,2025-09-01,3,48,0.75,150
178,2025-10-01,1,49,0.56,322
178,2025-11-01,2,26,0.57,149
178,2025-12-01,2,30,0.54,105
178,2026-01-01,2,18,0.49,115
178,2026-02-01,2,28,0.77,113
178,2026-03-01,2,26,0.45,92
178,2026-04-01,1,10,0.86,45
178,2026-05-01,3,24,0.48,109
178,2026-06-01,3,10,0.75,66
178,2026-07-01,1,45,0.59,306
179,2024-09-01,12,53,0.48,385
179,2024-10-01,8,50,0.65,198
179,2024-11-01,6,74,0.61,405
179,2024-12-01,10,58,0.94,210
179,2025-01-01,6,49,0.49,356
179,2025-02-01,7,77,0.69,201
179,2025-03-01,5,42,0.81,232
179,2025-04-01,10,51,0.58,300
179,2025-05-01,5,47,0.4,164
179,2025-06-01,8,79,0.66,440
179,2025-07-01,7,48,0.47,245
179,2025-08-01,12,57,0.34,437
179,2025-09-01,6,53,0.83,215
179,2025-10-01,7,52,0.52,127
179,2025-11-01,6,65,0.55,295
179,2025-12-01,9,65,0.45,238
179,2026-01-01,9,61,0.59,273
179,2026-02-01,10,42,0.73,212
179,2026-03-01,12,62,0.83,194
179,2026-04-01,12,45,0.35,211
179,2026-05-01,5,76,0.72,285
179,2026-06-01,13,65,0.4,386
179,2026-07-01,12,79,0.6,566
180,2024-10-01,37,118,0.42,672
180,2024-11-01,39,139,0.5,712
180,2024-12-01,34,118,0.68,470
180,2025-01-01,19,124,0.89,393
180,2025-02-01,30,112,0.28,396
180,2025-03-01,26,134,0.27,762
180,2025-04-01,23,134,0.53,294
180,2025-05-01,44,113,0.57,834
180,2025-06-01,43,126,0.64,352
180,2025-07-01,21,138,0.5,303
180,2025-08-01,24,148,0.6,987
180,2025-09-01,30,148,0.61,302
180,2025-10-01,38,142,0.69,738
180,2025-11-01,51,134,0.32,598
180,2025-12-01,32,119,0.55,286
180,2026-01-01,30,119,0.85,673
180,2026-02-01,37,117,0.65,908
180,2026-03-01,30,115,0.55,741
180,2026-04-01,38,133,0.62,438
180,2026-05-01,24,144,0.67,649
180,2026-06-01,24,148,0.8,597
180,2026-07-01,48,144,0.67,637
181,2024-08-01,1,41,0.67,202
181,2024-09-01,1,27,0.55,208
181,2024-10-01,1,14,0.34,80
181,2024-11-01,1,43,0.75,170
181,2024-12-01,1,41,0.72,249
181,2025-01-01,1,31,0.82,131
181,2025-02-01,1,25,0.41,51
181,2025-03-01,1,24,0.55,187
181,2025-04-01,1,30,0.4,202
181,2025-05-01,1,39,0.66,241
181,2025-06-01,1,38,0.58,100
181,2025-07-01,1,48,0.65,153
181,2025-08-01,1,22,0.43,131
181,2025-09-01,1,42,0.41,283
181,2025-10-01,1,21,0.74,73
181,2025-11-01,1,43,0.66,140
181,2025-12-01,1,28,0.58,187
181,2026-01-01,1,20,0.82,115
181,2026-02-01,1,18,0.64,74
181,2026-03-01,1,49,0.56,347
181,2026-04-01,1,44,0.67,286
181,2026-05-01,1,44,0.56,252
181,2026-06-01,1,48,0.56,254
181,2026-07-01,1,37,0.54,174
182,2025-07-01,28,129,0.68,350
182,2025-08-01,32,119,0.61,828
182,2025-09-01,26,121,0.62,409
182,2025-10-01,24,126,0.42,562
182,2025-11-01,16,145,0.65,886
182,2025-12-01,35,148,0.41,877
182,2026-01-01,17,121,0.81,508
182,2026-02-01,22,138,0.66,400
182,2026-03-01,18,138,0.35,736
182,2026-04-01,18,132,0.9,775
182,2026-05-01,16,133,0.58,278
182,2026-06-01,34,145,0.5,710
182,2026-07-01,35,149,0.44,413
183,2024-08-01,2,13,0.47,44
183,2024-09-01,1,25,0.78,56
183,2024-10-01,2,29,0.64,194
183,2024-11-01,1,31,0.64,128
183,2024-12-01,1,42,0.81,191
183,2025-01-01,2,12,0.78,55
183,2025-02-01,1,35,0.69,98
183,2025-03-01,2,45,0.38,144
183,2025-04-01,1,40,0.57,243
183,2025-05-01,1,13,0.5,61
183,2025-06-01,2,24,0.58,170
183,2025-07-01,1,25,0.53,135
183,2025-08-01,1,11,0.59,36
183,2025-09-01,1,14,0.89,35
183,2025-10-01,2,29,0.62,172
183,2025-11-01,2,23,0.66,48
183,2025-12-01,2,14,0.67,59
183,2026-01-01,2,39,0.54,309
183,2026-02-01,2,48,0.72,321
183,2026-03-01,2,25,0.88,58
183,2026-04-01,2,23,0.4,101
183,2026-05-01,2,40,0.43,159
183,2026-06-01,2,14,0.49,32
183,2026-07-01,1,25,0.41,130
184,2025-08-01,1,24,0.54,176
184,2025-09-01,3,14,0.38,62
184,2025-10-01,3,22,0.74,133
184,2025-11-01,1,33,0.52,170
184,2025-12-01,3,29,0.84,150
184,2026-01-01,3,20,0.5,130
184,2026-02-01,2,47,0.74,285
184,2026-03-01,3,12,0.7,44
184,2026-04-01,1,24,0.64,142
184,2026-05-01,1,17,0.64,69
184,2026-06-01,3,22,0.45,95
184,2026-07-01,1,46,0.76,342
185,2024-08-01,9,71,0.54,433
185,2024-09-01,12,42,0.69,244
185,2024-10-01,9,65,0.65,323
185,2024-11-01,10,46,0.86,245
185,2024-12-01,8,42,0.29,181
185,2025-01-01,7,48,0.73,345
185,2025-02-01,6,66,0.63,145
185,2025-03-01,10,47,0.79,256
185,2025-04-01,9,63,0.61,403
185,2025-05-01,8,65,0.51,167
185,2025-06-01,8,48,0.84,268
185,2025-07-01,10,76,0.53,181
185,2025-08-01,5,75,0.6,224
185,2025-09-01,10,49,0.55,317
185,2025-10-01,6,41,0.79,120
185,2025-11-01,7,53,0.42,170
185,2025-12-01,9,79,0.55,190
185,2026-01-01,12,72,0.63,543
185,2026-02-01,8,70,0.63,473
185,2026-03-01,9,42,0.78,196
185,2026-04-01,5,59,0.8,423
185,2026-05-01,6,68,0.63,157
185,2026-06-01,10,41,0.47,154
185,2026-07-01,10,47,0.72,304
186,2024-10-01,3,16,0.46,56
186,2024-11-01,3,26,0.44,158
186,2024-12-01,2,31,0.67,157
186,2025-01-01,2,18,0.44,126
186,2025-02-01,1,37,0.65,182
186,2025-03-01,3,20,0.7,97
186,2025-04-01,2,36,0.72,142
186,2025-05-01,1,15,0.47,38
186,2025-06-01,3,26,0.9,60
186,2025-07-01,1,24,0.66,72
186,2025-08-01,3,40,0.77,274
186,2025-09-01,2,26,0.45,103
186,2025-10-01,2,41,0.5,319
186,2025-11-01,2,11,0.67,82
186,2025-12-01,2,36,0.38,197
186,2026-01-01,1,42,0.56,107
186,2026-02-01,1,16,0.67,67
186,2026-03-01,3,40,0.67,254
186,2026-04-01,3,45,0.67,190
186,2026-05-01,1,38,0.47,217
186,2026-06-01,2,38,0.53,174
186,2026-07-01,3,33,0.47,97
187,2025-11-01,2,16,0.44,90
187,2025-12-01,2,31,0.23,95
187,2026-01-01,2,14,0.45,45
187,2026-02-01,1,35,0.59,215
187,2026-03-01,2,23,0.57,141
187,2026-04-01,1,43,0.67,332
187,2026-05-01,1,42,0.52,272
187,2026-06-01,2,22,0.5,117
187,2026-07-01,2,49,0.88,316
188,2024-08-01,137,312,0.85,1768
188,2024-09-01,100,312,0.57,727
188,2024-10-01,187,326,0.42,1461
188,2024-11-01,131,321,0.52,920
188,2024-12-01,169,309,0.66,1731
188,2025-01-01,181,312,0.53,770
188,2025-02-01,115,320,0.38,1961
188,2025-03-01,86,316,0.64,1145
188,2025-04-01,92,299,0.63,2314
188,2025-05-01,173,296,0.82,741
188,2025-06-01,90,319,0.75,1647
188,2025-07-01,88,295,0.57,2006
188,2025-08-01,121,319,0.5,2475
188,2025-09-01,112,315,0.43,1615
188,2025-10-01,105,297,0.65,1779
188,2025-11-01,173,316,0.41,1335
188,2025-12-01,183,315,0.99,2344
188,2026-01-01,131,306,0.8,988
188,2026-02-01,125,293,0.65,2278
188,2026-03-01,73,306,0.66,1235
188,2026-04-01,156,320,0.3,2012
188,2026-05-01,116,317,0.81,1443
188,2026-06-01,172,290,0.55,647
188,2026-07-01,171,298,0.68,1662
189,2026-01-01,132,315,0.62,2458
189,2026-02-01,93,299,0.75,1969
189,2026-03-01,103,315,0.83,735
189,2026-04-01,121,304,0.37,1785
189,2026-05-01,95,294,0.58,1220
189,2026-06-01,52,308,0.7,847
189,2026-07-01,109,313,0.64,1665
190,2026-02-01,45,137,0.65,732
190,2026-03-01,29,117,0.74,246
190,2026-04-01,26,147,0.42,391
190,2026-05-01,26,143,0.77,814
190,2026-06-01,44,116,0.57,909
190,2026-07-01,31,132,0.54,842
191,2024-09-01,7,78,0.38,391
191,2024-10-01,13,61,0.65,385
191,2024-11-01,11,40,0.46,92
191,2024-12-01,14,69,0.77,169
191,2025-01-01,14,62,0.57,126
191,2025-02-01,8,54,0.63,377
191,2025-03-01,6,53,0.82,227
191,2025-04-01,6,73,1.0,415
191,2025-05-01,14,42,0.5,176
191,2025-06-01,15,61,0.64,355
191,2025-07-01,9,43,0.41,95
191,2025-08-01,14,58,0.46,312
191,2025-09-01,13,70,0.48,540
191,2025-10-01,10,59,0.52,208
191,2025-11-01,7,49,0.52,237
191,2025-12-01,6,78,0.62,407
191,2026-01-01,11,57,0.56,397
191,2026-02-01,10,62,0.59,201
191,2026-03-01,11,51,0.63,156
191,2026-04-01,6,57,0.46,429
191,2026-05-01,15,79,0.66,432
191,2026-06-01,8,65,0.47,225
191,2026-07-01,7,60,0.83,406
192,2024-08-01,60,302,0.59,1693
192,2024-09-01,51,304,0.63,1303
192,2024-10-01,102,297,0.76,916
192,2024-11-01,67,325,0.56,2559
192,2024-12-01,101,291,0.48,1427
192,2025-01-01,69,304,0.52,2110
192,2025-02-01,73,303,0.41,1253
192,2025-03-01,119,302,0.54,2071
192,2025-04-01,58,291,0.58,1388
192,2025-05-01,81,293,0.54,2034
192,2025-06-01,76,304,0.78,641
192,2025-07-01,126,296,0.64,648
192,2025-08-01,89,303,0.58,1663
192,2025-09-01,93,302,0.47,959
192,2025-10-01,127,299,0.69,675
192,2025-11-01,123,291,0.43,1457
192,2025-12-01,58,328,0.56,2476
192,2026-01-01,102,310,0.75,959
192,2026-02-01,46,319,0.73,1935
192,2026-03-01,44,312,0.45,2281
192,2026-04-01,127,297,0.48,757
192,2026-05-01,91,304,0.38,1539
192,2026-06-01,102,312,0.51,779
192,2026-07-01,59,316,0.33,868
